Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2024-06-02 08:52:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202955259667742720,"Testing has EVERYTHING to do with test automation. You can't remove a purpose of existence for a thing. Well, you can. But why that would a relevant distinction escapes me. ""
""""
""Same concept can exist in two different framed relationships. For me programming for testing purposes - test automation, figuring out what tests with and without automation we run attended and unattended, sits not separate from testing but within testing. It's a tactic, and a smart one at that. ""
""""
""A neat trick to think about systems btw - systems of concepts for example is to understand that that you can describe the *relationship* of the two separately and that takes away a lot of the classification troubles, because the classification is actually the box in between.","","",MEMBER_NETWORK
2024-06-01 06:21:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202554944950878208,"Language of writing, language of speaking, language of posting. Some folks believe this is the one thing AI will change and that it no longer matters which language you use. I have been experimenting how from a random social media user perspective, I'd make my choices on whether I write in English or in Finnish, and I can't seem to make up my mind. Lucky for a random social media user, I don't have to. ""
""""
""All the way until 2015 I mixed up my languages. I have two blogs, for language separation: ""
""- https://lnkd.in/dyc6Y_K""
""- https://lnkd.in/dQYbMsHy ""
""""
""I have two mastodon accounts, for language separation: ""
""- https://mas.to/@maaretp""
""- https://lnkd.in/dm-wZP3b ""
""""
""In LinkedIn, I write in both languages (and mix does not serve anyone well, I believe). ""
""""
""In my slides, I no longer create content on languages other than English but I deliver my sessions in either of the two. ""
""""
""And I greet my audiences in more languages. Still thinking fondly of my visit to Athens and building up to say the few sentences my comfort level allows me for a language that brought me to software testing. ""
""""
""Languages unite us and isolate us. They define there were ""no women of merit"" for UK-based test conference chair seeking for keynotes. They limit access to research knowledge. They filter what becomes available, and for whom. ""
""""
""Next week, my working language is Finnish. My thinking language is this.",https://visible-quality.blogspot.fi,"",MEMBER_NETWORK
2024-05-31 18:53:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202381732447162368,"If you look at problems like I look at problems after three decades of #ExploratoryTesting, I would not worry about finding something worthwhile to do. However, having recruited, the numbers of people who look at problems this way are smaller than I would like. Combine this with #AI and it could enhance things for you, or minimize you. I would hope we can turn tools to enhancers, because, really, ""you don't just need to fix something, but you also need to learn how to stop creating the problem"". I know Kevlin's words are from a context other than creation of testers who don't know how to test, but that is a problem I really want to learn to stop creating. Among others. ""
""""
""https://lnkd.in/dDD5W7wx","","",MEMBER_NETWORK
2024-05-31 06:54:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202200850549628928,"Login. The most overused and generally badly taught programmatic test example. To a degree where I almost consider it could be used to rank online courses, except I don't have time or energy for that, and generally believe you'll figure out better when you sample more courses over trying to choose *the one*. ""
""""
""This post is motivated by jogging my memory of past annoyance. Past annoyance lead me to write this: https://lnkd.in/dkykSNuG""
""""
""Today's annoyance added a login page with extra functionalities that really pushed my buttons. The login page has combo box for selecting admin vs. user, had a checkbox to select if you agree to conditions and a drop down with content so irrelevant to login that it screams clicking automation practice. I resisted the temptation to look at if it made selecting elements easy or hard by design, but just looking at it had me make a mental note of working against my bias of not expecting much from people who would think they learned a lot of relevant things on testing from a course with this sample. *It's only a beginning* and my feelings about this stem from the large sample size of people who think this is it for login testing. ""
""""
""At least the typo in the username blocked login, and I could expect from the extra fields that some of those wouldn't be functionally correct. I made an assumption it has to be at least the term acceptance combo not being compulsory, and I was not positively surprised. We do teach people with overly simplistic examples of foolish things to expect coming out of our developers. ""
""""
""Logged in, could not log out. And realized the page I was redirected to after so called login never requires login in the first place. ""
""""
""If login basics were taught in automation, the relevant thing to teach is putting login in fixtures - with an API call. Perhaps that was in the contents, perhaps not. ""
""""
""If this is not what you reported after completing a course like this, what you could think is your approach to learning. There's the stuff the teacher intends for you to learn. In this case it is most likely how to write simple robot framework structures. The target you test is more relevant than the tool. And frankly, I believe in scale of teaching (browser) test automation, we mostly teach the tool, not the testing.","","",MEMBER_NETWORK
2024-05-30 15:59:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201975618509410304,"In the last few weeks, I have been trying to leave recommendations for people I would really recommend wholeheartedly. If you worked with me at #Vaisala and I did not show up in your profile, it is probably because my head is a sieve and I would welcome a private nudge. ""
""""
""Meanwhile, I want to thank a few companies that I have had true privilege working with. ""
""""
""Wonna - for great software, thank you for letting me experience Aki Salmi, Laura Snellman-Junna and Tiina Romu - brilliant people all three. I mention Aki often as a tester in developer wrapper, and thus making one of the best bridges between roles within a team - we can do so much more with unit testing than all teams know. ""
""""
""Altom you have been my go to company for great testing since my days at Granlund (it's been a while) and working with Ru Cindrea has grown my skills and we've done wonders on model-based testing and older system test automation with Python. While Sandra Ilcus worked with us for a shorter period of time, I admire her skill and clarity on testing so much that I am lighthearted at leaving testing in her capable hands as the system test lead. ""
""""
""Omoroi has given me time with Aleksi Aalto, a most practical CEO I can imagine and that is a high praise from me. Having you around this year has moved the team from flaky pipelines I would try running while making releases routine, to actually being surprised they mostly run. That's the kind of magic we needed. ""
""""
""We also had a lot of folks from a larger company I choose to not name. This is not because the people who worked with me aren't brilliant, but the shift in what I felt I need as customer on testing and programming took a lot of work I am not ready to praise in public. So those people I show up for only in individual recommendations. ""
""""
""I'd also want to thank all the unnamed 20+ companies who sold our team services, or proposed people whenever we needed. While it is hard to say who has great people, I know you all had great sales people it was an honor to connect with.","","",MEMBER_NETWORK
2024-05-30 08:50:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201867465780301824,"Where conversations happen in your organization? Are they happening in the public channels, where others could find them when you're gone, or in private direct messages, where they get removed with your data? ""
""""
""The illustration is not from work but from a community I facilitate on Slack. But it is an illustration of the kind of division I would like to have. 80% and above on public channels. ""
""""
""In last four years, I have done a lot of work trying to move teams from 1:1 chats to channels, and it has not been easy. Moving from teams to slack helped a lot, but it requires a constant reminder that asking in private should be an exception. ""
""""
""Anyone else facing 20% public as their baseline?","","",MEMBER_NETWORK
2024-05-29 09:15:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201511403998834688,"Lopetin Twitterissä 2022 ja silloinen seuraajamääräni on enää dokumentoituna #TiVi-lehden syövereissä: 9406, silloisista #IT100Vaikuttajaa listalaisista seuraajamääräjärjestyksessä 13. Kaivoin juuri esiin twitter-arkistoni kiitollisena siitä että sellainen pelastuu levynkulmaltani työpaikkaa vaihtaessa toiseksi viimeisenä koneen hallussapitopäivänä. Siivousnostalgiaa. ""
""""
""Samalla kurkkasin että mitenkäs tässä nyt kävikään. Mastodonissa minut on löytänyt 1033 (en) + 166 (fi) seuraajaa, ja siellä toimin tehden muistiinpanoja julkisesti kuten twitterissä aikanaan. Viikon ajatusten highlight (nyt omaprojektilomalla selkeästi tiheämpi) löytyy täältä tilastolla 9747 seuraajaa.  ""
""""
""Tällä viikolla olen tavannut ihmisiä 1:1 -tilanteissa. Maanantaina vaihdoin kuulumisia menneisyyden firman toimitusjohtajan kanssa tulevaisuudesta ja muutoksista. Tiistaina lainasin energiaa ja inspiraatiota kahdelta mentorointia hakevalta ja reflektoin parhaita tapoja opettaa kerros kerrokselta ja pala palalta. Vastaavasti tiistaihin mahtui useamman tunnin keskeisten testaushaasteiden työpaja jo pari vuotta kuukausittain jatkuneen ammattiosaamisbenchmark-kehikon puitteissa. Ja erityisen ""vapaan"" päivän kruunasi keskusteli yhden lempparitestausammattilaiseni kanssa verkostossa ja idea siitä että meidän pitää kyllä vetää puhesessiot peräkkäin samalla otsikolla *Kuinka rakentaa testiautomaatiokehikko* ja opettaa sitä kautta ihmisille että siihen ei ole yhtä vastausta. Tänään ehdin jo suunnitella yhden verkostokolleegan kanssa Seleniumin tulevaisuuteen suuntaavia toimia, ja muistaa että meillä on pienen ryhmän kanssa ajatuksena että pitäisi varmaan tehdä podcast koska se olisi hauskaa. ""
""""
""Olen viime aikoina makustellut sitä *laatu ei määrä* -periaatetta, ja viime kädessä vaikka määriä seuraa, merkityksellisyys tulee laadusta. Uskomattoman ihanista ihmisistä, keskusteluista ja kohtaamisten onnekkaista sattumista. ""
""""
""Lähteminen yhdestä tehtävästä ja organisaatiosta on fokuksen uudelleensuuntausta. Toivottavasti jälkeen jää jotain hyvääkin. Yrityksestä se ei ainakaan jää kiinni.","","",MEMBER_NETWORK
2024-05-28 18:44:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201292263451168768,"Coming Up: #SeleniumConf In / Online, June 21st. While my name is in the speakers, my role for this community is holding space for good things to happen. https://lnkd.in/d8A9n98C""
""""
""#20yearsOfSelenium is quite an achievement.","","",MEMBER_NETWORK
2024-05-28 15:49:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201248216183377920,"I googled me (which I have not done a while), and I have a sidebar. :D""
""Also, I am with interesting crowd with ""people also search for"".""
""""
""With this week being last one with Vaisala, how long before my search history reflects what I do next in testing services with CGI. I guess we'll see soon, as the experiment to learn is set to commence next Monday.","","",MEMBER_NETWORK
2024-05-28 14:48:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201232991879106561,"There are a few testers I look up to on how they test. Elizabeth Zagroba is most definitely one of them.  Watching her narrate her testing teaches a lot. Thanks NewCrafts for making this available for us all to learn from. ""
""https://lnkd.in/dqrhEGWA","","",MEMBER_NETWORK
2024-05-28 12:07:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201192309256814594,"One persons chore, another person's core. Or could it really be that compliance is a chore and not core like I would like it to be in software development. Reflected in a blog on the quality problem in the compliance scene, unable to decide if quality matters. https://lnkd.in/djDX4YTY","","",MEMBER_NETWORK
2024-05-28 09:32:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7201153301059366912,"There's so many things to learn on, how to make choices on what to improve on? I find I hover between recognizing my anchor and doing something that will take me further on the learning, through experimentation. And in my head I am drawing boxes for me, but also drawing boxes from conversations of growth with others. ""
""""
""We're usually hired for an explicit purpose and expectation of what that works looks like. While many things are explicit, purpose of the role gives us also options that leave many aspects of how we could do the work better open for our own choices, and learning of those choices. ""
""""
""But what if I wanted to be something this box is not? How do I respectfully take time to grow beyond, and find a new box someone like me could fill? I say respectfully, because I've been through enough of ""I decided that doing this was what I needed to do and I lied about doing what I was supposed to do, sorry only that I got caught due to results"" conversations. Radiate intent, but respect agreements. ""
""""
""We could also be aspiring to change the system we're in. That's the kind of work I feel like we never will have the absolute answers on how though, and that is not for those seeking clear assignments.","","",MEMBER_NETWORK
2024-05-27 12:45:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200839425151451138,"20 vuotta sitten automatisoinnin testaustyökalut oli kaupallisia. Muistan kun tehtiin arviointeja että mennäänkö Mercuryn tai Seguen työkaluilla, ja vedettiin yliopistomaailman aliarvioimia talon sisäisten kirjastojen rakentamisia. Ja taisteltiin sen kanssa että jokaisen kaupallisen vekottimen osasi organisaatiossa se 1-2 ihmistä, ja uusien kouluttaminen ei ollut mitenkään helppoa ja suoraviivaista. ""
""""
""Yksi viimeisen viikon keskusteluista sai mut oivaltamaan että se mistä maksetaan on siirtynyt. Miljardibisnes testauskentällä on testiympäristöt palveluna, mutta erilaiset automatisointiframet on enimmäkseen edelleen vähän sivussa. 20 vuotta sitten tehtiin ""nauhoita-ja-toista"" juttuja, ja nyt ihan samaa hommaa pienellä ""AI""-lisämausteella. ""
""""
""Avoin lähdekoodi - vaikka sitten #Selenium - on muuttanut tätä kenttää aika paljonkin.","","",MEMBER_NETWORK
2024-05-26 10:32:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200443746671300609,"I'm through year 2004 posting and reflection, and wrote a blog post on how my world of testing was different then. https://lnkd.in/drWhsCzH ""
""""
""What puzzles me the most though is how I have changed. How automation moved from a ""project"" to ""part of the testing, more like documentation"". How concepts moved from explaining them to make sense in them, to having an innate idea of things we should do without caring as much what they are called. ""
""""
""It also puzzles me on how I have not changed, and not appreciated it. The belief in Creative Commons. Using talks for the reflection I need that also happens to benefit others.","","",MEMBER_NETWORK
2024-05-25 08:18:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7200047510751444993,"I reviewed conference talk proposals this week. And it reminded me that conferences do speaker selection wrong. ""
""""
""Conferences should not call for proposals, they should call for collaboration. Selecting someone to speak based on their writing is a poor approximation. Selecting them based on writing that the most often happens when people write an abstract is a disservice to the audience. ""
""""
""What you want is *person* with *experience*, *ability to express it from stage* with *topic*. What if we submitted only topics and then worked with the people to figure out what topics and experiences would find stage this year. ""
""""
""Looking at the samples I reviewed this week:""
""- I believe all of those experiences were worth a stage""
""- I believe all those people had interesting things to say""
""- None of those people wrote a good abstract""
""- I was not interested personally in all of the topics or framings""
""- I could name hundreds of others with identical looking message, and another in the sample given to me""
""""
""We spend so much time writing the proposals and reviewing them when we would do as good a job with random selection. ""
""""
""Anonymous reviews make it worse. Because people who think they got a name will drop their name in the abstract. And their style is recognizable. ""
""""
""Making choices against a good idea of a conference design - educational goal, a conversation you're framing, the balancing of supporting and conflicting informations - that's what you need. ""
""""
""We need to find people outside the usual speaker circles, but this mechanism of distributing the work into a competition needs an update.","","",MEMBER_NETWORK
2024-05-24 19:28:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199853667716341763,Wrote some code this week and appreciated it had been a few months since I got around to it last time. There is something meditative on being able to caption a small fragment of what I do in a format that follows such form. Most things are just messy and complicated. ,"","",MEMBER_NETWORK
2024-05-24 11:52:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199739078903242752,"Things on my drive, things on my head. Both should end up in my Digital Legacy project. Today I was working on the first, and I am halfway through year 2004. Yes, that is 20 years ago. That seems to be the year when I started systematically saving up materials I shared from conference stages. ""
""""
""The first slides are available in Finnish. Back then I believed we learn best when we speak the local language and I put a lot of emphasis in establishing Finnish testing vocabulary. ""
""""
""The first English slides are also from 2004 on topic of ""Plan-Driven vs. Agile"". It looks like that is the topic I have spoken on first at a company and then EuroSTAR. I can see change but I am also worried on how valid a lot of this still is. https://lnkd.in/eqPzpiU3""
""""
""I feel a bit of a circle closing with included report from Johanna Kivimäki (name not publicly mentioned anywhere in the materials), reporting on applying exploratory testing sessions. That is very similar to what I have loved hearing from Julia Duran in more recent conferences.","","",MEMBER_NETWORK
2024-05-24 08:25:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199687051007377408,"2004. 20 vuotta sitten. Siltä ajalta lähtien olen tallentanut kaikki pitämäni esitykset. Tänään vietin hetken tutustuen siihen mitä silloin puhuin. ""
""""
""- Automatisoituuko testaus tulevaisuudessa? ""
""- Strategioista suunnitelmiin - Selkeyttä käsitteiden sekamelskaan""
""- Plan-driven vs. Agile Testing""
""- Ajatuksia testauksen opetuksesta""
""- Testausprosessin kehittäminen""
""- TPI benchmark ""
""- Testausosaamisen kehittyminen""
""""
""Nämä on kestäneet aikaa yllättävänkin hyvin! ""
""""
""20 vuotta sitten Erkki Pöyhönen ja minä näytimme tehneen Tampereen Teknillisen Yliopiston isossa salissa varsin kokeellista esiintymistä. En muista millä nimellä me niitä kutsuttiin, mutta ajatuksena oli varata koko päivä ja yleisö sai kysyä mitä tahansa testauksesta, ryhmiteltiin ne teemoiksi ja vedettiin vuorotellen puheenvuoroja. Näin jälkikäteen on hassua ajatella että mitähän sitä luuli silloin 20 vuotta sitten aiheesta tietäneensä niin että viitsi niin isolle salille lähteä höpöttämään. Asiaa ehkä auttoi se että puhumisen on aina ajatellut jäsentämisenä ja oppimisena, hyödyllisyys yliopisto-opetuksen ja kaupallisten koulutusten ulkopuolella voidaan jättää kuulijan vastuulle.","","",MEMBER_NETWORK
2024-05-24 07:50:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199678160857112578,"""Can't you just tell me what to do?"". ""
""""
""I'm as frustrated as you are when I can't. I actually would have to do it to tell you what I did, and the likelihood is that while the goal of what I am doing remains same or similar, the actions will vary on the details. ""
""""
""Software development - including testing - is problem solving. The part of it that ends up code, is documentation as an end result of doing some learning and thinking. ""
""""
""I work with #ContemporaryExploratoryTesting because I believe that thinking and writing it down in code should move along as pair. We pair them by having the same person work on both, or by having a tight collaboration without a paper-based handoff in between them. Takes a bit of a change in how we have thought about splitting work and maybe it's just my brand of being bad at things for not being able to tell exactly what to do. ""
""""
""I suspect though it's not just my brand of being bad. A lot of the work is in discovering the work instead of expecting someone else does that discovering for you.","","",MEMBER_NETWORK
2024-05-24 05:41:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199645567101075456,"The amount of people yesterday in meetup who know me from social media / LinkedIn was overwhelming. Just wanted say to you all who have been seeing a lot of me here recently that I will soon resume back to my usual ""remember to show up to post here once a week"". This thing I do now is called *vacation*. I took time to think, and thinking leads to sharing. Most of the time it's just thinking out loud, but when it ends with a question mark, it's actually for starting a conversation. I commit to a limited number of conversations compared to just broadcasting an idea. ""
""""
""We all use these platforms differently.","","",MEMBER_NETWORK
2024-05-23 18:52:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199482237229101056,"✅ Talk at Finnish Testing Meetup. Thank you for the stage, and the great audience with so many lovely comments and questions. The slides are available ""
""https://lnkd.in/dRFGAJQR and I did a #TalksTurnedArticles on it for dev.to https://lnkd.in/dQECJk7j ""
""""
""We did talk about my unusual activity in social media now - this is what it looks like for me to be on vacation. I got lucky getting double vacations, and I use the first one in organizing lessons I have been investing a few decades on for the world to enjoy. ""
""""
""20 years ago I started posting my materials as Creative Commons Attribution, because there is no better forward-facing way of sharing materials than openness. Today branding that same effort with latest adjustments my legacy project, I loved making a full circle in this meetup meeting Erkki Pöyhönen who co-created SO MUCH with me back in those days. ""
""""
""Another highlight: hearing a recount of story I told on event in 2008 from Nina Perta. You made my day remembering that. I still do remember Leszek - best developer colleague ever. <3","","",MEMBER_NETWORK
2024-05-23 06:29:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199295266523344896,"I've been organizing my experiences around 'making releases routine' and my conclusions center around this question. Given we load a lot of compliance and testing on releases, what must be different to shorten release testing from 30 days to 30 minutes? ""
""""
""I believe at large we still don't have the right answer for this question. I have experimented my way through this across three organizations and over 10 projects - and reflecting on my lessons of what I had still missed since I needed to get to this twice for latest experience of it. ""
""""
""What is your answer to this? Curious to hear.","","",MEMBER_NETWORK
2024-05-22 16:40:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7199086752651718657,"How our team shares testing. We did a workshop on that, across all people, because everyone tests. And testing is not a single thing. This is one of the many formats of having team conversations on how we split work of testing that I have experimented with.","","",MEMBER_NETWORK
2024-05-22 08:36:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198965017558319104,"Tomorrow, this talk sees its premiere. https://lnkd.in/dm3M2sc5 ""
""""
""I have only just started collecting my current talks and their descriptions on a repo. While some people have handful of talks they deliver, that was not me. I challenged myself to deliver same talk close to 10 times, and learned that will not be me. But never say never. ""
""""
""The first is highest learning on prioritizing for the message. The second is highest energy and enthusiasm. The third is the best of that talk and topic The fourth is better only if the audience is better. ""
""""
""Since I know this, the first is done so that second is the first in public. First is a test of a talk. Premiere starts with second.","","",MEMBER_NETWORK
2024-05-22 06:15:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198929513001455617,"This really sounds like spyware. Spent a few years back in the days trying to not have it but I guess this is cool that someone screenshots your computer use every few seconds. ""
""""
""https://lnkd.in/d3ApGGPr","","",MEMBER_NETWORK
2024-05-21 18:44:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7198755564133224449,"Kävin hengailemassa systeemiajattelun kansainvälisessä konferenssissa oppimassa DSRP:stä, etänä. Sytykkeen hallituksen kokouksen jälkilöylyjen inspiroimana laitoin siitä raportin jakoon Sytykkeen LinkedIn-sivuille. Yhteisössä kun yksi oppii ja jakaa, kaikki oppivat. Foorumi on vapaa, laita viestiä niin voin auttaa jakamaan #Sytyke -yhteisössä.","","",MEMBER_NETWORK
2024-05-21 16:54:30,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A137972-7198727872750981120,"Sytyke ry:llä on tuplapresenssi täällä linkkarissa - ryhmässä (johon nyt postaan) on seitsemisensataa jäsentä, kun taas yhdistyksen sivuilla on satakunta. Ehkä tämä osaltaan kertoo murroksesta, josta ei olla ihan varmoja että miten sen kanssa toimisi. ""
""""
""LinkedIn näyttäisi enevässä määrin nostavan yhdistykset (ja yritykset) page-ajatuksella aktiivisiksi toimijoiksi, kun tasa group-malli on enemmän sitä että kohdataan jonkin yhteisen aiheen ympärillä. ""
""""
""Aloituksena voisi hakea sitä että saataisiin täältä ryhmästä vielä viestintää seuraavat ainakin mukaan sivulle - käy siis laittamassa seurantaan:  https://lnkd.in/dqY-u5YH","","",MEMBER_NETWORK
2024-05-21 14:45:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198695299001774080,"Tulossa lokakuussa - #Sytyke laivaseminaari. Haussa juuri nyt on kumppanit, ja ihan just myös osallistujat. Olin jokunen vuosi sitten lillumassa tällä porukalla laivalla ja sen jäljiltä on tullut hengailtua niin #Sytyke kuin #Tivia -porukalla. En ole suoraan järkkäämässä, mutta seuraan läheltä ja sivusta, ja ohjaan mielelläni suuntaan jos kumppanuus ja/tai osallistuminen kiinnostaa.","","",MEMBER_NETWORK
2024-05-21 09:58:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198623180289138690,"I get praised for knowing good people, a lot. I get accolades for staging stories of whole groups of people working together. And even when I name people, you'll forget the names even if you remembered me. ""
""""
""Thinking of attribution and sharing credit as per an inspiring conversation on the start of barbecue season. We acknowledge the person on the barbecue, but are often oblivious to the prep and aftercare around the event. In open source, we recite the creator name even after years of community contributions. ""
""""
""I still work hard on avoiding optimizing my work around what is considered valuable (externally), and hold up to a standard of integrity (internally). But on a regular cadence, I note that I'm tempted to prioritize differently. To not be the person who organizes events, to only be the one speaking in events. ""
""""
""It's easy to forget it's a collaboration, not a competition. That networks and relationships matter. That we are democratizing programming, testing, debugging, data. That individualism and selfishness can be problems just as much as they can be boundaries we can choose to uphold.","","",MEMBER_NETWORK
2024-05-21 07:48:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198590488633839616,"People have different ways to spend their vacation-time, and some of mine went into the theme of *summer of compliance*. We started with open source license compliance that we have a routine for in the application (code) layer, but uncertainties around tooling on the OS and middleware layers, especially with use of Docker images. ""
""""
""Picked up principles on how each layer is treated differently, but then got to building that SBOM - software bill of materials - on things that we use and add to. You would start understanding the tools by trying out the tools, and we tried five in total. ""
""""
""Two were security compliance tools and while they generate component listings, it would appear they only did so for vulnerable components, leading to low detection of components. ""
""""
""Three were SBOM tools. While total detections of components and versions vary, the detection of licenses varies even more. ""
""""
""Looks like our summer of compliance moves into multi-scanner mode over making choices. Which is good, because this is definitely still also a moving landscape.","","",MEMBER_NETWORK
2024-05-20 08:53:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198244355453702144,This is today: International Systems Thinking Conference. It start Finnish time 4pm and I am joining to listen in. Perhaps Systems Thinking is something you'd be into too? https://lnkd.in/dTNDUtUx,https://blogs.cornell.edu/systemsthinking/2024-conference/?utm_campaign=2024%20CUST%20Conference&utm_medium=email&_hsenc=p2ANqtz-99v3M1e1QKMI7saMLa7WDh1yOCvATAnHviz8vgjH8yf7lrbWLYbdQVqlKY-BDkel4QsqFCcAUy7FD7AnAeu9w1pzS1-78MkyFRCympFBDv9uMYUqg&_hsmi=303349628&utm_content=303349628&utm_source=hs_automation,"",MEMBER_NETWORK
2024-05-18 10:28:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197543567458725888,"When I started focusing on teaching on exploratory testing, I centered what I taught on intent. It's not that people do ""sessions"" that makes testing exploratory, but it is the intent often framed as sessions. It's the reflection and learning that makes sessions follow one another, and focus on results that evolve as we learn because we believe learning is necessary. ""
""""
""This captures the journey well. In the end, it is no longer the intent. It is simply who you are. ""
""""
""Just to note, Shruti is all kinds of awesome. And we should get together to build things forward in the world again. I feel lucky to have had one on one time with her and not just glimpses of insight the posts she shares have.","","",MEMBER_NETWORK
2024-05-18 10:21:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197541783835144193,"The longer is build my understanding of software profession from the idea of centering *agency*, the less inclined I am to go for one of these lists as the reasons of quitting a job. There are almost always all or some these around, and there are a lot of mechanisms of doing good in a position and job crafting a position from an assumption of agency. ""
""""
""Being a manager or having a manager is less of a panacea and more of a collaboration where hopefully you are together fighting for a worthwhile cause and changing constraints that need reconsidering. ""
""""
""These are things of culture, and culture is made by us all. Quitting a culture is an option but what we really need is to learn to evolve culture. One manager is not the culture.","","",MEMBER_NETWORK
2024-05-18 08:22:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197511844909977600,"Onko ohjelmistoalan palkka-odotus jo liian korkea, vai ollaanko yrityksissä niukkoja maksajia muissa kuin johtajapositioissa? Tätä on tullut mietittyä tällä viikolla, ja en miettimällä itsekseni ole tullut vielä yhtään viisaammaksi. Siksi mietinkin että tätä pitäisi miettiä jollain porukalla. ""
""""
""Joskus aikanaan tutustuin ajatukseen siitä että lääkärikunta olisi saattanut osaltaan rakentaa roolitusta ja hierarkiaa nimekesuojan suuntaan. Ohjelmistoalalla 'smart creative' eli yhdistelmä kaupallistettavaa idea, design-ymmärrystä ja kykyä omin kätösin toteuttaa se on haluttua kamaa, mutta usein samalla yksisarvisen metsästystä. Kun en vielä ole kahta samaa työnkuvaa omaavaa ohjelmistokehittäjää kohdannut kuin tehdaskonsultointitaloissa, jotenkin tätä alan osaamista ja palkkioita pitäisi isommassa mittakaavassa jäsentää. ""
""""
""Ehkä yhdessä?","","",MEMBER_NETWORK
2024-05-18 07:07:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197492932000518144,"A moment captured through a tweet in NewCrafts conference could make this insight spread far and wide. It really sums up what bother me about tech debt conversation. It’s not that we chose to loan money but we chose to not do chores. We chose to not do managing of the chores and even pretend that taking out the trash requires someone asking us to do so. And after we chose to ignore chores, we gave it a name that makes excuses for us to not understand basic ideas of habitability. ""
""""
""Captured by Diana Montalion for Mastodon and you’re losing out on the better part of tech if you’re not there.","","",MEMBER_NETWORK
2024-05-17 16:29:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197272113991323648,"Programming is for the juniors. Well, to avoid the annoyingly click-bait-y title that came out of my fingers today, I must say I think it is for us all. It's simultaneously under appreciated and over appreciated, but it makes a great tool for working with a trainee in noticing and correcting mistakes. ""
""""
""So I wrote a post on it, appreciating the three bumps on our road we went through this week to note that I am proud of us sticking on the programming path instead of letting the ""I would have already done this manually"" stop us from the struggle that eventually paid off. ""
""""
""Also, week is not very much *eventually*. Time vanishes all the time without us even appreciating what happened. ""
""""
""https://lnkd.in/dYPPBdSB","","",MEMBER_NETWORK
2024-05-16 12:49:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196854290492076032,"I'm finally old enough to not have to consider saying this would be threat to my employment. This needs being said though. ""
""""
""So let's remind us all:""
""- pregnancy is not a sickness""
""- kids often have two parents, and in some countries like Finland, the better paid one with more flexibility (working in IT gives PLENTY of that) can be off because it's encouraged, and supported. ""
""- while one man hired 1 woman 10 years ago, I was hired twice while pregnant.""
""""
""Showing up on comment segment of a pregnant woman with rescinded offer telling you hired a pregnant woman 10 years ago and she still is at your company is much less of a brag, much more of a tell.  Thank you to all men in my teams, all the time on kids sick leaves and parental leaves for making this problem vanish from my bubble. That you should brag about. ""
""""
""We take a lot of shit for the name of not burning bridges, and I feel like this screenshot of a note coming through my feed in mastodon yesterday was more right. There are constructive ways of fighting back and it starts from seeing a conversation worth having.","","",MEMBER_NETWORK
